section_url,section_id,section_name,tag_name,tag_id,tag_url
https://dxy.com/diseases/6948,6948,儿科,宝宝大便酸臭,28773,
https://dxy.com/diseases/6948,6948,儿科,宝宝冻疮,28905,
https://dxy.com/diseases/6948,6948,儿科,宝宝单纯疱疹病毒感染,28897,
https://dxy.com/diseases/6948,6948,儿科,宝宝打嗝,10441,
https://dxy.com/diseases/6948,6948,儿科,宝宝盗汗,28758,
https://dxy.com/diseases/6948,6948,儿科,宝宝打鼾,28894,
https://dxy.com/diseases/6948,6948,儿科,宝宝踮脚走路,28801,
https://dxy.com/diseases/6948,6948,儿科,宝宝电解质紊乱,28846,
https://dxy.com/diseases/6948,6948,儿科,宝宝大理石样皮肤,28840,
https://dxy.com/diseases/6948,6948,儿科,宝宝打喷嚏,28850,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐臭,28877,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐出血,28764,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐发黑,28874,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐流脓流液,28895,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐突出,28792,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐硬,28794,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐脏,28901,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐长肉芽,28867,
https://dxy.com/diseases/6948,6948,儿科,宝宝肚脐周围泛紫,28796,
https://dxy.com/diseases/6948,6948,儿科,宝宝打人,28830,
https://dxy.com/diseases/6948,6948,儿科,宝宝蹬腿,28789,
https://dxy.com/diseases/6948,6948,儿科,宝宝打挺,28902,
https://dxy.com/diseases/6948,6948,儿科,宝宝地图舌,28864,
https://dxy.com/diseases/6948,6948,儿科,宝宝大小脸,28778,
https://dxy.com/diseases/6948,6948,儿科,宝宝多指,28883,
https://dxy.com/diseases/6948,6948,儿科,宝宝地中海贫血,28828,
https://dxy.com/diseases/6948,6948,儿科,宝宝胆汁淤积症,28809,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳垂缺损或有裂口,28872,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳垂上有红色血点,28879,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵不对称,28837,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵红肿,28770,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵进异物,28803,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵流黄水,28907,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵里有黄痂,28769,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵闷,28863,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵内起皮,28904,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵旁小包,28787,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵痛,28849,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵小,28891,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳朵有臭味,28855,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳鸣,28908,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳内长疹子,28900,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳屎多,28885,
https://dxy.com/diseases/6948,6948,儿科,宝宝耳屎油,28832,
https://dxy.com/diseases/6948,6948,儿科,宝宝氟斑牙,28892,
https://dxy.com/diseases/6948,6948,儿科,宝宝发抖,28845,
https://dxy.com/diseases/6948,6948,儿科,宝宝反复呼吸道感染,28827,
https://dxy.com/diseases/6948,6948,儿科,宝宝腹股沟区有包块,28785,
https://dxy.com/diseases/6948,6948,儿科,宝宝飞机手,29286,
https://dxy.com/diseases/6948,6948,儿科,宝宝法洛四联症,28836,
https://dxy.com/diseases/6948,6948,儿科,宝宝放屁带屎,28890,
https://dxy.com/diseases/6948,6948,儿科,宝宝放屁哭闹,28768,
https://dxy.com/diseases/6948,6948,儿科,宝宝放屁响,29187,
https://dxy.com/diseases/6948,6948,儿科,宝宝发烧后起疹,28903,
https://dxy.com/diseases/6948,6948,儿科,宝宝肺炎,28870,
https://dxy.com/diseases/6948,6948,儿科,宝宝痱子,28766,
https://dxy.com/diseases/6948,6948,儿科,宝宝风疹,28815,
https://dxy.com/diseases/6948,6948,儿科,宝宝关节响,28838,
https://dxy.com/diseases/6948,6948,儿科,宝宝过敏,28756,
https://dxy.com/diseases/6948,6948,儿科,宝宝肛门出血,28757,
https://dxy.com/diseases/6948,6948,儿科,宝宝肛门发红,28823,
https://dxy.com/diseases/6948,6948,儿科,宝宝过敏性紫癜,28784,
https://dxy.com/diseases/6948,6948,儿科,宝宝肛门有裂口,28852,
https://dxy.com/diseases/6948,6948,儿科,宝宝肛门长包,28886,
https://dxy.com/diseases/6948,6948,儿科,宝宝高尿酸血症,28884,
https://dxy.com/diseases/6948,6948,儿科,宝宝睾丸不对称,28802,
https://dxy.com/diseases/6948,6948,儿科,宝宝肛周脓肿,28781,
https://dxy.com/diseases/6948,6948,儿科,宝宝干燥起皮,28791,
https://dxy.com/diseases/6948,6948,儿科,宝宝花斑癣,28811,
https://dxy.com/diseases/6948,6948,儿科,宝宝喉喘鸣,28882,
https://dxy.com/diseases/6948,6948,儿科,宝宝汗多,28800,
https://dxy.com/diseases/6948,6948,儿科,宝宝喉咙呼噜响,28888,
https://dxy.com/diseases/6948,6948,儿科,宝宝喝奶摸乳房,28772,
https://dxy.com/diseases/6948,6948,儿科,宝宝喝奶扭动,28858,
https://dxy.com/diseases/6948,6948,儿科,宝宝呼吸急促,28844,
https://dxy.com/diseases/6948,6948,儿科,宝宝呼吸重,28860,
https://dxy.com/diseases/6948,6948,儿科,宝宝后腰深窝,28771,
https://dxy.com/diseases/6948,6948,儿科,宝宝脚底板发黄,28856,
https://dxy.com/diseases/6948,6948,儿科,宝宝脚底出汗,28788,
https://dxy.com/diseases/6948,6948,儿科,宝宝饥饿性腹泻,28825,
https://dxy.com/diseases/6948,6948,儿科,宝宝角弓反张,28776,
https://dxy.com/diseases/6948,6948,儿科,宝宝结晶尿,28833,
https://dxy.com/diseases/6948,6948,儿科,宝宝结膜炎,29757,
https://dxy.com/diseases/6948,6948,儿科,宝宝嚼舌头,28790,
https://dxy.com/diseases/6948,6948,儿科,宝宝肌张力低,28752,
https://dxy.com/diseases/6948,6948,儿科,宝宝肌张力高,29377,
https://dxy.com/diseases/6948,6948,儿科,宝宝口臭,28759,
https://dxy.com/diseases/6948,6948,儿科,宝宝口角炎,28851,
https://dxy.com/diseases/6948,6948,儿科,宝宝哭闹不止,28843,
https://dxy.com/diseases/6948,6948,儿科,宝宝咳痰,28786,
https://dxy.com/diseases/6948,6948,儿科,宝宝尿道口有尿垢,29456,
https://dxy.com/diseases/6948,6948,儿科,宝宝尿道下裂,28983,
https://dxy.com/diseases/6948,6948,儿科,宝宝尿尿,25572,
https://dxy.com/diseases/6948,6948,儿科,宝宝诺如病毒感染,29387,
https://dxy.com/diseases/6948,6948,儿科,宝宝黏液便,25033,
https://dxy.com/diseases/6948,6948,儿科,宝宝皮肤护理,26101,
https://dxy.com/diseases/6948,6948,儿科,宝宝荨麻疹,29018,
https://dxy.com/diseases/6948,6948,儿科,宝宝脐肉芽肿,29352,
https://dxy.com/diseases/6948,6948,儿科,宝宝手部症状,25588,
https://dxy.com/diseases/6948,6948,儿科,宝宝私处红,29022,
https://dxy.com/diseases/6948,6948,儿科,宝宝私处抠出血,29028,
https://dxy.com/diseases/6948,6948,儿科,宝宝私处痒,28985,
https://dxy.com/diseases/6948,6948,儿科,宝宝私处有异味,29016,
https://dxy.com/diseases/6948,6948,儿科,宝宝水痘,29059,
https://dxy.com/diseases/6948,6948,儿科,宝宝上颚高拱,28954,
https://dxy.com/diseases/6948,6948,儿科,宝宝上颌突出,29063,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡觉不踏实,28992,
https://dxy.com/diseases/6948,6948,儿科,宝宝使劲儿抻,28913,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡觉翻白眼,29012,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡觉哼唧,29084,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡觉时大叫,29002,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡觉时摇头,29020,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡觉踢被子,28969,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡觉笑,29031,
https://dxy.com/diseases/6948,6948,儿科,宝宝视力检查,29062,
https://dxy.com/diseases/6948,6948,儿科,宝宝说梦话,29092,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡眠日夜颠倒,28995,
https://dxy.com/diseases/6948,6948,儿科,宝宝双排牙,29066,
https://dxy.com/diseases/6948,6948,儿科,宝宝粟丘疹,28997,
https://dxy.com/diseases/6948,6948,儿科,宝宝嗜睡,29035,
https://dxy.com/diseases/6948,6948,儿科,宝宝身上红疹,28911,
https://dxy.com/diseases/6948,6948,儿科,宝宝手上小水泡,29009,
https://dxy.com/diseases/6948,6948,儿科,宝宝身上有痣,29006,
https://dxy.com/diseases/6948,6948,儿科,宝宝身上圆疹,29074,
https://dxy.com/diseases/6948,6948,儿科,宝宝身上紫斑,29027,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌苔白,28919,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌苔剥落,29030,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌头短,28948,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌苔发黄,28918,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌苔发黑,29089,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌头发紫,29032,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌头过厚过大,28914,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌头溃疡,29038,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌头受伤,28943,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌头长肉刺,29067,
https://dxy.com/diseases/6948,6948,儿科,宝宝食物过敏,29065,
https://dxy.com/diseases/6948,6948,儿科,宝宝舌系带短,28947,
https://dxy.com/diseases/6948,6948,儿科,宝宝手心发热,29047,
https://dxy.com/diseases/6948,6948,儿科,宝宝睡姿,25580,
https://dxy.com/diseases/6948,6948,儿科,宝宝嗓子疼,28945,
https://dxy.com/diseases/6948,6948,儿科,宝宝手指脱皮,28966,
https://dxy.com/diseases/6948,6948,儿科,宝宝手指头皮肤发黑,29010,
https://dxy.com/diseases/6948,6948,儿科,宝宝手足癣,29071,
https://dxy.com/diseases/6948,6948,儿科,宝宝脱发,29005,
https://dxy.com/diseases/6948,6948,儿科,宝宝头发黄,28987,
https://dxy.com/diseases/6948,6948,儿科,宝宝头发卷,29039,
https://dxy.com/diseases/6948,6948,儿科,宝宝脱肛,28941,
https://dxy.com/diseases/6948,6948,儿科,宝宝瞳孔不等大,28937,
https://dxy.com/diseases/6948,6948,儿科,宝宝痰里有血丝,28978,
https://dxy.com/diseases/6948,6948,儿科,宝宝体毛多,28972,
https://dxy.com/diseases/6948,6948,儿科,苯丙酮尿症,6390,
https://dxy.com/diseases/6948,6948,儿科,宝宝脱皮,28946,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮发白,29069,
https://dxy.com/diseases/6948,6948,儿科,宝宝吐泡泡,29017,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮软,28930,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮头发,25594,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮血管突起,28960,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮痒,29014,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮有白屑,29068,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮有红疹,29099,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮异味,29091,
https://dxy.com/diseases/6948,6948,儿科,宝宝头皮长斑,28971,
https://dxy.com/diseases/6948,6948,儿科,宝宝挑食,29021,
https://dxy.com/diseases/6948,6948,儿科,宝宝吐舌头,29079,
https://dxy.com/diseases/6948,6948,儿科,宝宝头上长疙瘩,28981,
https://dxy.com/diseases/6948,6948,儿科,宝宝腿纹不对称,28939,
https://dxy.com/diseases/6948,6948,儿科,宝宝体温低,29076,
https://dxy.com/diseases/6948,6948,儿科,宝宝腿型,25584,
https://dxy.com/diseases/6948,6948,儿科,宝宝吞咽困难,28999,
https://dxy.com/diseases/6948,6948,儿科,宝宝太阳穴凹陷,28976,
https://dxy.com/diseases/6948,6948,儿科,宝宝特应性皮炎,29025,
https://dxy.com/diseases/6948,6948,儿科,宝宝蚊虫叮咬,29080,
https://dxy.com/diseases/6948,6948,儿科,宝宝胃肠炎,29055,
https://dxy.com/diseases/6948,6948,儿科,宝宝维生素D,25585,
https://dxy.com/diseases/6948,6948,儿科,宝宝喂养不足,29070,
https://dxy.com/diseases/6948,6948,儿科,宝宝歪嘴哭,29048,
https://dxy.com/diseases/6948,6948,儿科,宝宝血便,28926,
https://dxy.com/diseases/6948,6948,儿科,宝宝稀便,28977,
https://dxy.com/diseases/6948,6948,儿科,宝宝下巴发抖,28965,
https://dxy.com/diseases/6948,6948,儿科,宝宝下巴后缩,28970,
https://dxy.com/diseases/6948,6948,儿科,宝宝下巴红疹,29060,
https://dxy.com/diseases/6948,6948,儿科,宝宝学步期,25575,
https://dxy.com/diseases/6948,6948,儿科,宝宝下巴歪斜,29058,
https://dxy.com/diseases/6948,6948,儿科,宝宝血常规,29019,
https://dxy.com/diseases/6948,6948,儿科,宝宝膝盖突出,29011,
https://dxy.com/diseases/6948,6948,儿科,宝宝胸骨下有骨头凸起,29077,
https://dxy.com/diseases/6948,6948,儿科,宝宝消化不良,28968,
https://dxy.com/diseases/6948,6948,儿科,宝宝喜欢趴着睡,28920,
https://dxy.com/diseases/6948,6948,儿科,宝宝下呼吸道感染,29086,
https://dxy.com/diseases/6948,6948,儿科,宝宝小鸡鸡勃起,29024,
https://dxy.com/diseases/6948,6948,儿科,宝宝斜视,28963,
https://dxy.com/diseases/6948,6948,儿科,宝宝先天性心脏病,28964,
https://dxy.com/diseases/6948,6948,儿科,宝宝血友病,28980,
https://dxy.com/diseases/6948,6948,儿科,宝宝心脏房间隔缺损,28915,
https://dxy.com/diseases/6948,6948,儿科,宝宝心脏室间隔缺损,28952,
https://dxy.com/diseases/6948,6948,儿科,宝宝心脏早搏,29088,
https://dxy.com/diseases/6948,6948,儿科,宝宝油便,29182,
https://dxy.com/diseases/6948,6948,儿科,宝宝咬不动食物,29193,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼白发黄,29064,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼白发蓝,29041,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙齿边缘透明,29094,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙齿地包天,28928,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙齿过大,29082,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙齿过小,29053,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙齿色素沉着,28962,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙齿稀疏,29044,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙齿拥挤,28912,
https://dxy.com/diseases/6948,6948,儿科,宝宝阴唇粘连,29359,
https://dxy.com/diseases/6948,6948,儿科,宝宝阴道炎,29181,
https://dxy.com/diseases/6948,6948,儿科,宝宝有黑眼圈,29195,
https://dxy.com/diseases/6948,6948,儿科,宝宝夜惊,29272,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睛大小不对称,29004,
https://dxy.com/diseases/6948,6948,儿科,宝宝阴茎过短,29262,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睛黑点,29000,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睛红肿,28950,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睛里有红点,29043,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睑下垂,28942,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睛有白色分泌物,29097,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睛有红血丝,28910,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼角有小孔,29075,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼睛长包,28922,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼眶凹陷,29073,
https://dxy.com/diseases/6948,6948,儿科,宝宝阴囊肿大,29196,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼皮肿,29110,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼球浑浊,29258,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼球震颤,29220,
https://dxy.com/diseases/6948,6948,儿科,宝宝咬人,29117,
https://dxy.com/diseases/6948,6948,儿科,宝宝咬乳头,29176,
https://dxy.com/diseases/6948,6948,儿科,宝宝远视,29103,
https://dxy.com/diseases/6948,6948,儿科,宝宝厌食,29238,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼屎多,29221,
https://dxy.com/diseases/6948,6948,儿科,宝宝用手打头,29188,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼神呆滞,29298,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼屎黄,29174,
https://dxy.com/diseases/6948,6948,儿科,宝宝眼屎有臭味,29253,
https://dxy.com/diseases/6948,6948,儿科,宝宝银屑病,29265,
https://dxy.com/diseases/6948,6948,儿科,宝宝一笑就打嗝,29115,
https://dxy.com/diseases/6948,6948,儿科,宝宝咽炎,29106,
https://dxy.com/diseases/6948,6948,儿科,宝宝营养不良,29216,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙龈出血,29087,
https://dxy.com/diseases/6948,6948,儿科,宝宝有眼袋,29279,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙龈红肿,29054,
https://dxy.com/diseases/6948,6948,儿科,宝宝牙龈有白点,29057,
https://dxy.com/diseases/6948,6948,儿科,宝宝做 CT,29300,
https://dxy.com/diseases/6948,6948,儿科,宝宝做 X 光,29156,
https://dxy.com/diseases/6948,6948,儿科,宝宝总爱抠脚,29155,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴巴闭不上,29171,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴巴被磕肿,29114,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴巴磕破出血,29212,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴巴翘,29104,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴巴突,29223,
https://dxy.com/diseases/6948,6948,儿科,宝宝长白头发,29269,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴巴歪,29144,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴边长疱疹,29259,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴唇发白,29162,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴唇发紫,29280,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴唇干燥,29246,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴唇黑色斑点,29105,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴唇通红,29252,
https://dxy.com/diseases/6948,6948,儿科,宝宝长倒刺,29131,
https://dxy.com/diseases/6948,6948,儿科,宝宝总点头,29231,
https://dxy.com/diseases/6948,6948,儿科,宝宝招风耳,29249,
https://dxy.com/diseases/6948,6948,儿科,宝宝只放屁不大便,29219,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲凹陷,29210,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲白点,29237,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲扁平,29153,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲边缘红肿,29150,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲发白,29107,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲分层脱落,29136,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲鼓,29293,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲盖空,29197,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲过软,29180,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲厚,29138,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴角开裂,29213,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲无月牙,29183,
https://dxy.com/diseases/6948,6948,儿科,宝宝长尖牙,29271,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲有黑线,29277,
https://dxy.com/diseases/6948,6948,儿科,宝宝指甲有竖纹,29256,
https://dxy.com/diseases/6948,6948,儿科,宝宝长疖子,29148,
https://dxy.com/diseases/6948,6948,儿科,宝宝总抠肚脐眼,29178,
https://dxy.com/diseases/6948,6948,儿科,宝宝张口呼吸,29169,
https://dxy.com/diseases/6948,6948,儿科,宝宝总抠屁股,29244,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴里出血,29145,
https://dxy.com/diseases/6948,6948,儿科,宝宝嘴里长泡,29264,
https://dxy.com/diseases/6948,6948,儿科,宝宝抓挠耳朵,29157,
https://dxy.com/diseases/6948,6948,儿科,宝宝纸尿裤,26108,
https://dxy.com/diseases/6948,6948,儿科,宝宝胀气,25043,
https://dxy.com/diseases/6948,6948,儿科,宝宝支气管炎,29268,
https://dxy.com/diseases/6948,6948,儿科,宝宝粘人,29278,
https://dxy.com/diseases/6948,6948,儿科,宝宝中暑,29165,
https://dxy.com/diseases/6948,6948,儿科,宝宝总是掉睫毛,29158,
https://dxy.com/diseases/6948,6948,儿科,宝宝枕头,25576,
https://dxy.com/diseases/6948,6948,儿科,宝宝总握拳,29204,
https://dxy.com/diseases/6948,6948,儿科,宝宝早醒,29227,
https://dxy.com/diseases/6948,6948,儿科,宝宝长寻常疣,29113,
https://dxy.com/diseases/6948,6948,儿科,宝宝蛀牙,25583,
https://dxy.com/diseases/6948,6948,儿科,宝宝眨眼睛,29224,
https://dxy.com/diseases/6948,6948,儿科,宝宝睁眼睡觉,29141,
https://dxy.com/diseases/6948,6948,儿科,宝宝脂溢性皮炎,29137,
https://dxy.com/diseases/6948,6948,儿科,病毒性肺炎,2176,
https://dxy.com/diseases/6948,6948,儿科,背奶,26109,
https://dxy.com/diseases/6948,6948,儿科,百日咳,8204,
https://dxy.com/diseases/6948,6948,儿科,哺乳期美妆,26112,
https://dxy.com/diseases/6948,6948,儿科,半乳糖血症,6553,
https://dxy.com/diseases/6948,6948,儿科,丙酸血症,6957,
https://dxy.com/diseases/6948,6948,儿科,抽搐,10568,
https://dxy.com/diseases/6948,6948,儿科,攒肚,9856,
https://dxy.com/diseases/6948,6948,儿科,蚕豆病,2444,
https://dxy.com/diseases/6948,6948,儿科,肠道病毒感染,8619,
https://dxy.com/diseases/6948,6948,儿科,唇腭裂,5870,
https://dxy.com/diseases/6948,6948,儿科,成骨不全,6998,
https://dxy.com/diseases/6948,6948,儿科,唇裂,674,
https://dxy.com/diseases/6948,6948,儿科,川崎病,1531,
https://dxy.com/diseases/6948,6948,儿科,传染性红斑,1067,
https://dxy.com/diseases/6948,6948,儿科,肠套叠,4777,
https://dxy.com/diseases/6948,6948,儿科,持续性胎儿循环综合征,2392,
https://dxy.com/diseases/6948,6948,儿科,杵状指,10670,
